Asp Ratio,Form Factor,Narrow Factor,Rect,PRD,PRLW,MeanRed,MeanGreen,MeanBlue,StdDevRed,StdDevGreen,StdDevBlue,SkewRed,SkewGreen,SkewBlue,ASM,Contrast,Entropy,Homogeneity,Correlation,Class
4.065792217,0.018061775,1.123737227,0.523532932,4.538480042,4.093294632,202,234,212,92.21713507,37.8153408,75.03332593,-97.67202591,-41.91953604,-80.31614484,0.009651348,71.74984312,12.08378841,0.465965037,1.38E-05,chinese toon
3.887113751,0.029242009,1.079883756,0.501118942,3.880032431,3.332630513,195,238,211,107.1867529,30.78960864,78.45380807,-115.2375932,-34.11838776,-85.00576662,0.02844142,17.92933343,10.04401122,0.904629391,1.37E-05,chinese toon
3.827672069,0.030737139,1.136233725,0.503049989,3.617659348,3.259059628,188,232,204,108.6554186,38.11823711,84.36231386,-109.8404298,-39.96142114,-86.99154364,0.014703473,24.14144459,11.19357391,0.748274126,1.44E-05,chinese toon
3.843271157,0.027237804,1.045498706,0.488362513,4.230276799,3.509574997,185,234,200,112.7563745,34.3074336,89.63258336,-112.9643033,-35.79357166,-91.41308797,0.015377714,25.19040975,11.15417835,0.72364291,1.43E-05,chinese toon
3.628266261,0.033189663,1.229785845,0.490197384,3.34683282,3.226594015,187,232,204,111.5168149,37.49666652,85.29947245,-113.2836999,-38.75032258,-88.49586626,0.019174054,25.35350328,10.71492821,0.767216792,1.47E-05,chinese toon
3.710433945,0.031436701,1.122579058,0.473050075,3.79226496,3.353353948,186,232,206,111.6109314,36.82390528,78.96834809,-112.2661612,-37.38459335,-79.85118167,0.028613605,17.51690945,10.00337987,0.901308368,1.40E-05,chinese toon
3.453630608,0.034603456,1.145344559,0.460862104,3.720323148,3.304292716,193,233,208,107.8517501,37.84177586,82.28000972,-114.1965932,-40.53854989,-87.99539404,0.022359914,22.69893246,10.50071495,0.829853079,1.49E-05,chinese toon
3.184497124,0.035207014,1.0969538,0.454359746,4.039026599,3.371806452,183,227,196,113.6661779,45.46427169,94.44575162,-112.1636903,-46.47260112,-94.80636459,0.017387429,27.39216016,11.00412781,0.780344429,1.64E-05,chinese toon
3.89901881,0.02995116,1.021435178,0.495635775,4.069334388,3.308113583,190,234,206,110.0499886,35.77708764,84.27929758,-114.3047147,-38.23059234,-89.20740251,0.018873986,24.33226772,10.82283928,0.813541448,1.45E-05,chinese toon
2.985324481,0.046747395,1.014653834,0.477680921,3.817145122,2.90124515,204,235,217,92.9408414,37.6696164,70.22819946,-101.5705383,-43.14678518,-78.13520272,0.007086693,52.52073526,12.29709447,0.541094364,1.36E-05,peach
3.407065554,0.036249555,1.116395187,0.466801457,3.730562804,3.219758442,194,229,207,95.62949336,40.85339643,75.49834435,-94.32125633,-41.42236417,-75.49895471,0.006603939,75.78142324,12.49272948,0.457928282,1.37E-05,peach
3.19189099,0.036970263,1.219951514,0.476798897,3.455727714,3.210111791,190,232,207,96.29122494,35.73513677,71.39327699,-90.83232013,-36.44283288,-68.98893612,0.00693388,58.48684092,12.35878174,0.504710806,1.27E-05,peach
2.719117219,0.041198332,0.987165026,0.47265086,4.402366864,3.177342668,193,235,210,95.51963149,31.81194744,69.33974329,-92.76550938,-33.39710016,-68.84049131,0.008042837,56.53927585,12.19629899,0.513545213,1.23E-05,peach
3.642177576,0.02487686,1.196369858,0.454983828,4.116785279,3.864230688,195,235,211,93.93082561,33.27160952,69.02897942,-92.61081436,-36.86142467,-69.92134021,0.005125481,81.25391742,13.00655887,0.445959185,1.23E-05,peach
3.781599652,0.031356249,1.124517469,0.482263925,3.718703706,3.307197426,195,237,212,97.94386147,30.38091506,70.7036067,-99.38775926,-33.61798451,-73.38311129,0.005932974,76.29377207,12.65396253,0.437652465,1.24E-05,peach
3.342944281,0.025239534,1.230607034,0.4910511,3.992197602,3.781606217,185,232,201,101.2570985,35.95830919,79.9124521,-93.26060945,-37.79203102,-76.27703601,0.006262071,66.26242847,12.71983011,0.4983225,1.31E-05,peach
3.775279463,0.032888834,0.954560603,0.440354218,4.480191946,3.381041021,189,227,201,97.04122835,42.32020794,78.91767863,-90.54215957,-42.24740598,-74.05826918,0.006064946,90.60130349,12.75864978,0.41097996,1.38E-05,peach
3.875078301,0.0223152,1.216942103,0.461722448,4.112434101,3.978027264,190,239,209,97.42176348,27.85677655,70.61161378,-92.68801301,-32.99326462,-70.50787096,0.004842043,74.49211953,13.04260791,0.449066435,1.18E-05,peach
4.151468177,0.026840252,1.200878464,0.495136892,3.545227802,3.430946094,200,234,211,91.77690341,36.08323711,73.68853371,-94.69174323,-39.79351931,-76.78802665,0.005884321,106.7777901,12.86037549,0.401258835,1.32E-05,peach
3.938435473,0.031048879,1.141681516,0.495205941,3.559403962,3.240832611,200,230,210,90.46546302,41.72529209,74.90660852,-92.33600355,-44.39147903,-77.72442751,0.006068611,86.1910592,12.73918863,0.440996532,1.39E-05,peach
3.627542802,0.026957464,1.126904802,0.509292128,3.976339908,3.512633449,196,234,210,90.85703055,34.53983208,71.40728254,-88.87239214,-37.4010428,-72.75630252,0.004348157,109.5009888,13.32952983,0.385125921,1.26E-05,peach
3.808904075,0.028541123,1.007854972,0.489176882,4.302624537,3.434673135,190,237,209,100.4738772,29.73213749,72.12489168,-97.989899,-32.49869817,-72.61617521,0.005821958,73.84368508,12.68817294,0.447152727,1.23E-05,peach
3.258908633,0.034104069,1.118384693,0.494692591,3.813308059,3.263374888,187,231,202,98.98989847,36.34556369,78.21764507,-91.62123736,-36.56515541,-74.25853084,0.00812014,60.41239537,12.26419151,0.521853066,1.31E-05,peach
3.941407131,0.029444915,1.149020961,0.48109887,3.683189637,3.37561332,195,230,207,94.73647661,40.13726448,75.72318007,-93.76772287,-41.74333263,-75.90963405,0.006282455,72.31399868,12.62023905,0.451218815,1.37E-05,peach
3.651549744,0.032782076,1.126372068,0.467913012,3.75127348,3.316959361,191,231,205,99.87992791,37.85498646,78.52388172,-97.86633172,-39.70004801,-78.46451938,0.005990475,73.92119315,12.80892253,0.453520775,1.36E-05,peach
2.899641066,0.033964891,1.055275664,0.441139894,4.546306108,3.567337534,185,229,201,97.46281342,37.2961124,75.92759709,-86.42796413,-36.94244766,-69.69692094,0.006514338,57.69700193,12.5590844,0.504368239,1.29E-05,peach
2.81470203,0.038882214,1.035349782,0.417740214,4.517186832,3.450856941,175,226,193,99.33277405,37.38983819,77.29165544,-76.59544951,-32.91683989,-61.76462962,0.007954413,53.93478643,12.22483467,0.522178407,1.27E-05,peach
3.203701869,0.032800012,0.967315427,0.472885106,4.637575765,3.418844269,181,228,204,98.34124262,36.87817783,68.27151675,-83.13733493,-34.80902791,-60.41070085,0.006500042,66.17207106,12.53561299,0.462101666,1.23E-05,peach
3.674463553,0.031635082,0.941638304,0.497168499,4.417561759,3.269858147,197,244,208,106.0377291,21.09502311,86.64871609,-115.5431396,-25.49519325,-95.59500975,0.018599617,23.3165715,10.57645132,0.898216248,1.31E-05,peach
3.410866021,0.036654397,1.198317498,0.480543042,3.404603807,3.154854072,181,231,188,114.6516463,37.17526059,103.7111373,-111.1560719,-37.54205652,-100.9983988,0.017096283,37.78094974,10.95015884,0.775856791,1.58E-05,peach
3.845950826,0.032523497,1.179280333,0.485577102,3.440751955,3.2202912,189,238,199,110.5486318,29.29163703,94.22313941,-113.7960599,-32.42309231,-97.80176504,0.018319492,28.54325071,10.71365188,0.842211292,1.43E-05,peach
3.735362007,0.032964694,1.226732844,0.484025701,3.339065372,3.231129962,178,231,186,115.7972366,37.64306045,104.5657688,-109.6046413,-38.208229,-100.0689524,0.019524864,31.34400189,10.62712043,0.845862922,1.59E-05,peach
3.821442445,0.030625572,1.190983405,0.492014919,3.49904385,3.302976102,179,228,188,113.5209232,40.77989701,100.3145054,-107.0735803,-40.16680345,-95.30325989,0.016315548,24.02974759,10.83902188,0.838181229,1.58E-05,peach
3.634034743,0.018719779,1.045613294,0.441691628,5.517272356,4.524028258,183,234,191,113.9210253,35.32704347,101.4544233,-112.3847841,-38.65329337,-101.0383803,0.016077807,31.79050805,11.08044822,0.874712408,1.53E-05,peach
3.13460402,0.037873002,1.158635605,0.496600668,3.554620752,3.122402642,183,226,200,101.6070864,43.09292285,78.36453279,-92.76516076,-44.08917864,-74.16926193,0.003809327,86.22241248,13.64521835,0.446878914,1.36E-05,peach
3.409221263,0.030785682,1.018671189,0.458189213,4.476530667,3.525891002,177,218,192,110.6254943,54.4885309,90.71934744,-100.0877563,-54.82123779,-85.75838075,0.00257827,169.1254407,14.52981472,0.358214605,1.63E-05,peach
4.061641884,0.016255022,0.973175471,0.418962081,6.178412415,4.824788301,197,229,211,98.28021164,45.58508528,75.88807548,-103.1232383,-52.09008055,-82.7523951,0.001967413,190.582613,14.86180107,0.307991242,1.45E-05,peach
3.708174876,0.027959199,0.988333285,0.46362991,4.614964748,3.592356519,197,226,207,97.21625379,49.72926704,80.07496488,-101.3376927,-54.51126216,-84.43112626,0.003506318,127.3899071,14.04632819,0.412581029,1.56E-05,peach
3.08099013,0.025931977,1.008521357,0.463835836,5.150741833,3.921747646,177,221,193,107.9907403,49.50757518,87.89766777,-95.95907544,-49.64779148,-81.9688063,0.003059864,121.1026962,14.13149361,0.396963653,1.51E-05,peach
4.836898454,0.029302721,1.201866908,0.399569301,3.496311401,3.482180794,211,223,213,83.78544026,61.48983656,79.87490219,-94.46046889,-70.95897915,-90.55833972,0.008297881,43.77419355,12.50714731,0.601364462,1.91E-05,ford woodlotus
4.652791284,0.029935148,1.088220196,0.438539394,3.71818867,3.330418616,207,221,210,90.23303165,65.18435395,86.03487665,-101.0097367,-75.09670488,-97.57199154,0.004223876,56.74616808,13.4159508,0.533096482,2.13E-05,ford woodlotus
3.343526958,0.037322574,1.134126666,0.430829269,3.802748708,3.319873204,187,211,191,92.07605552,60.3158354,87.28688332,-80.25186248,-55.50877766,-77.89828952,0.004305282,59.12461108,13.34483024,0.475702467,1.62E-05,ford woodlotus
4.866708623,0.032523348,1.125133105,0.391388483,3.570892558,3.332894084,202,217,204,88.44207144,64.77653896,85.53946458,-91.82492698,-69.80913994,-89.63307399,0.004433644,56.95512013,13.38603168,0.498097577,1.83E-05,ford woodlotus
3.198387108,0.040031491,1.077488926,0.456650726,3.8382098,3.150576809,199,220,203,89.76636341,56.78908346,83.94045509,-91.42896135,-60.40604226,-87.63840952,0.003297909,59.2313032,13.77673732,0.482120226,1.62E-05,ford woodlotus
3.840595926,0.035998253,1.102164825,0.425018127,3.742912761,3.273075606,197,215,201,94.44575162,67.48333128,88.72429205,-96.63596859,-73.20546358,-93.06993622,0.003027593,67.02005654,13.90600969,0.444282036,1.92E-05,ford woodlotus
4.007305067,0.025833713,1.038794873,0.446334412,4.478374376,3.723047251,197,226,202,95.37295214,49.46716082,87.22384995,-98.18014899,-54.66395651,-91.02957619,0.00290043,89.7847604,14.09115873,0.394171453,1.56E-05,ford woodlotus
3.994356739,0.034773518,1.049020906,0.456553464,3.78549167,3.175950519,206,221,209,87.05745229,62.8251542,82.27393269,-94.37323316,-71.08071229,-90.65862518,0.004607334,55.47104337,13.30261718,0.476362536,1.87E-05,ford woodlotus
3.682391563,0.032422047,0.898492353,0.443449448,4.837025239,3.417865569,180,210,185,108.3835781,68.27151675,102.381639,-100.3820386,-69.20968212,-97.58035891,0.002257702,82.42832653,14.37617273,0.424861958,2.01E-05,ford woodlotus
4.531827214,0.02994773,0.97212028,0.427328982,4.271497858,3.401769892,203,216,203,89.47066558,67.91170739,88.75809822,-94.3349676,-73.09638859,-93.39329339,0.006485393,38.90284305,12.62959915,0.591673667,2.06E-05,ford woodlotus
4.710287404,0.02957919,1.2087809,0.400104169,3.503878417,3.493703596,202,219,206,86.71216754,61.29437168,82.38325072,-89.69659147,-67.33360019,-87.77369538,0.003729597,56.08340096,13.63746697,0.498119235,1.67E-05,ford woodlotus
4.554609971,0.030859585,0.962939027,0.429123417,4.228530475,3.338765187,211,227,214,81.96950653,53.24471805,76.38062582,-91.28558192,-61.5433849,-85.91726314,0.003727617,82.76914852,13.7618006,0.450291735,1.56E-05,ford woodlotus
3.180056762,0.042434359,1.054641247,0.45069115,3.844850656,3.08487038,204,218,206,85.14105942,62.68971207,82.71033793,-89.71829613,-66.64406178,-87.6995175,0.003280689,105.973574,13.93553441,0.40660602,1.78E-05,ford woodlotus
4.030900831,0.023083668,1.003100156,0.432414811,4.969949228,3.994409695,211,228,215,83.15046602,52.75414676,77.49193506,-94.71790741,-62.63167971,-89.63830141,0.002977282,58.40293895,13.93698409,0.497651164,1.61E-05,ford woodlotus
3.086183187,0.00358238,1.060533793,0.495702377,12.7370338,10.20226691,187,220,195,94.41927769,52.46903849,86.97700846,-88.78541072,-55.9711799,-87.30548355,0.00147748,186.0010686,15.28839972,0.321561308,1.42E-05,ford woodlotus
3.547480445,0.008729993,1.022873699,0.449505976,8.285969013,6.611720504,188,219,194,96.66436779,55.03635162,89.36442245,-93.75403479,-59.99833329,-90.05153427,0.00184377,119.9917094,14.87039679,0.378176103,1.49E-05,ford woodlotus
3.575885733,0.009625996,1.073475896,0.464849663,7.364390298,6.177852797,201,228,205,93.84028985,50.71488933,88.20997676,-102.070789,-60.20963706,-97.56047092,0.00156206,138.3071948,15.12095226,0.351406208,1.57E-05,ford woodlotus
3.845289735,0.033921476,1.119423194,0.421029178,3.811954405,3.386501835,202,223,206,83,50.8625599,76.15116545,-85.56349945,-54.07477068,-79.02087789,0.003178648,94.18369133,14.0646872,0.404433519,1.41E-05,ford woodlotus
4.227427951,0.002026417,1.052086325,0.597112445,13.28978668,11.30726431,198,218,200,94.41927769,66.64082833,93.1611507,-102.4691321,-78.71993982,-102.612583,0.001441124,231.255551,15.51946731,0.318396466,1.72E-05,ford woodlotus
3.495846296,0.028206971,1.083686473,0.438156225,4.439432544,3.74086459,192,220,199,93.0376268,53.94441584,85.10581649,-90.93220406,-56.1944769,-86.78960036,0.002890859,79.84689043,14.02355075,0.435298218,1.49E-05,ford woodlotus
3.95409385,0.010028172,1.055855642,0.443224359,7.144128551,6.020555289,200,225,204,89.47625383,50.18964037,82.60145277,-94.95133241,-55.77621147,-88.55490438,0.001762417,139.6324383,14.87010339,0.361497716,1.44E-05,ford woodlotus
3.706630634,0.00608495,1.074146896,0.474291217,9.001100334,7.614273528,203,222,205,82.64381405,56.00892786,80.65358021,-86.84709125,-63.57795209,-86.24143442,0.002621497,54.90084418,14.11490442,0.496545969,1.46E-05,ford woodlotus
4.574985463,0.030369084,1.081279527,0.44536499,3.71786209,3.298961409,208,231,212,93.1557835,48.948953,85.15280383,-107.0879703,-57.49411408,-98.28874994,0.010543534,26.95058445,11.93842655,0.723501213,1.77E-05,ford woodlotus
4.282454771,0.031598866,1.121153981,0.451706495,3.607650255,3.279039806,204,225,208,93.32202312,56.05354583,87.16077099,-103.1127681,-63.55831954,-97.31646384,0.007226223,18.91225396,12.41555057,0.769738264,1.78E-05,ford woodlotus
3.491101041,0.039847471,1.062392542,0.436039264,3.821823257,3.15620501,182,218,191,110.3675677,57.61076288,99.06058752,-105.9963806,-58.17988149,-98.43741031,0.008741824,17.72886272,12.15165721,0.816328961,1.82E-05,ford woodlotus
3.936868602,0.0351998,1.099946982,0.432837612,3.712104514,3.256051755,191,218,195,107.9259005,64.66065264,101.8037327,-112.2375644,-70.10128196,-106.9106308,0.00656369,30.32681954,12.61958705,0.72123874,2.17E-05,ford woodlotus
4.162221717,0.031812718,1.06278285,0.420901929,3.985676191,3.415349144,173,210,180,112.8671786,62.4899992,104.5035885,-99.21932127,-56.61929528,-93.80876316,0.007646167,28.5309476,12.30691901,0.71943714,1.93E-05,ford woodlotus
3.52399654,0.038481302,1.111876032,0.433126418,3.71102328,3.214128655,187,219,194,108.9082182,59.43904441,98.49365462,-109.4294424,-61.9600853,-100.0632933,0.007849142,26.33284703,12.33863443,0.737128283,1.84E-05,ford woodlotus
3.600001156,0.037861699,1.080602497,0.437075723,3.79144117,3.206379977,186,218,193,106.4612606,57.65414122,95.26804291,-104.042697,-57.5496232,-93.31806156,0.009065459,26.97488972,12.10826459,0.714799934,1.73E-05,ford woodlotus
3.702612537,0.037610102,1.0800013,0.429738442,3.78501172,3.218552345,165,204,172,115.082579,65.7951366,106.4189833,-92.96688226,-54.79960129,-86.91425912,0.010775848,19.86966118,11.81805036,0.837653579,1.94E-05,ford woodlotus
0.837090225,0.026948116,1.811934685,0.808015835,4.087871046,3.375060096,204,221,207,89.08422981,59.48949487,83.46855695,-94.48097375,-63.74278273,-88.61950935,0.007702016,65.23152772,12.37709573,0.493500415,1.82E-05,trident maple
0.781556525,0.030165964,1.912553129,0.794757284,3.819710358,3.20482801,195,217,199,96.0104161,60.91797764,90.14987521,-96.12545086,-62.08685365,-90.96408034,0.005622855,55.01892005,12.7903081,0.509224557,1.83E-05,trident maple
0.779971739,0.028376369,1.861751538,0.72625632,4.236580564,3.456232508,190,226,199,93.17188417,41.85689907,81.38181615,-85.07812886,-39.78278086,-75.90350172,0.009779501,41.58693369,11.83993727,0.56333722,1.38E-05,trident maple
0.838080147,0.028835356,1.74832282,0.757392876,4.227779533,3.370195286,192,218,197,97.28823156,58.57473858,90.42123644,-94.58433351,-58.78732199,-88.91166592,0.007628737,54.31401297,12.34259265,0.536305708,1.77E-05,trident maple
0.782703902,0.031630538,1.871348757,0.67909488,4.12124086,3.386109621,185,219,193,98.00510191,52,87.27542609,-87.32004375,-48.96109643,-78.85150763,0.009623578,37.81964644,11.93325201,0.595464402,1.54E-05,trident maple
0.772445999,0.025034822,1.898822222,0.78922135,4.262947321,3.527681659,192,222,198,94.26027795,50.96076922,85.34635317,-89.42393379,-50.8469073,-81.65655481,0.006981956,56.99450362,12.52173069,0.509858136,1.55E-05,trident maple
0.860093476,0.027354984,1.687632513,0.792360186,4.339800211,3.386557892,198,221,203,92.45539465,55.14526272,85.12343978,-93.3820947,-56.56954915,-86.82998461,0.008778775,50.53375351,12.15370384,0.541051419,1.68E-05,trident maple
0.876193042,0.027339431,1.65198972,0.803104279,4.364274415,3.366988783,196,224,201,94.49338601,51.17616633,86.33075929,-94.50240282,-53.06992077,-86.60640452,0.009458659,51.11411318,11.973288,0.557223355,1.62E-05,trident maple
0.989584364,0.033780002,1.626754861,0.63297093,4.226002595,3.419340403,194,224,201,95.7183368,50.05996404,85.59205571,-94.35563935,-51.02753863,-85.52145421,0.0101898,33.26114276,11.73647164,0.619460323,1.57E-05,trident maple
0.856946642,0.024442359,1.736489172,0.840243947,4.340869952,3.478589736,202,222,206,91.20307012,56.3116329,83.71977066,-96.18198264,-59.9356718,-88.44505937,0.007891915,39.99154419,12.28834131,0.604866787,1.69E-05,trident maple
0.825391841,0.02621505,1.74720445,0.806487403,4.33263447,3.422944395,192,219,198,96.0104161,55.16339366,87.58424516,-92.30436373,-53.99874254,-85.09907709,0.009800803,52.89590453,11.84125228,0.556473651,1.65E-05,trident maple
0.813902343,0.028605908,1.842586761,0.809657464,3.952823081,3.268087834,199,222,204,89.01123525,53.48831648,82.0548597,-88.57262597,-54.57121124,-82.6032744,0.009291982,52.90876469,11.88821698,0.53988134,1.60E-05,trident maple
0.771798683,0.026517829,1.900098632,0.747831777,4.25403341,3.521005475,190,221,197,94.91048414,50.23942675,85.95347579,-87.99100287,-48.32619263,-81.20513973,0.008331647,47.19235871,12.05105966,0.543442908,1.53E-05,trident maple
0.776647284,0.026090675,1.869810328,0.775313216,4.266868758,3.487622338,193,222,199,93.22016949,51.07837116,85.0470458,-88.80523838,-50.87409672,-82.33592121,0.007108057,56.14235622,12.42619131,0.521851103,1.55E-05,trident maple
0.759386664,0.027257144,1.868750315,0.783992965,4.200693384,3.388238179,187,217,193,97.2059669,54.75399529,88.83692926,-88.34139082,-51.09287191,-81.41588672,0.008953086,57.37006757,12.09340614,0.527753142,1.62E-05,trident maple
1.105342264,0.037540568,1.739572848,0.539474591,3.842139029,3.509051673,191,221,196,95.1104621,51.93264869,87.69264507,-89.77139513,-50.95626136,-83.25537064,0.008480192,50.57537263,12.150498,0.552821911,1.59E-05,trident maple
0.793233074,0.025908123,1.901318012,0.791867549,4.122878918,3.467523527,197,221,202,90,53.48831648,82.95179323,-87.97541496,-54.30033836,-82.28765717,0.007298296,55.49859804,12.51226798,0.55645962,1.56E-05,trident maple
1.146120993,0.040985347,1.643915641,0.519478903,3.894098854,3.418713952,189,226,196,97.10303806,43.49712634,86.71216754,-91.02140945,-43.15108203,-81.89949018,0.00664861,62.10566544,12.59398095,0.504869109,1.45E-05,trident maple
0.891366846,0.027990601,1.638732171,0.804833445,4.306303806,3.325778719,201,217,203,88.95504483,63.03173804,85.25843067,-91.20222307,-65.1660449,-87.43909776,0.006408924,73.92065981,12.8095529,0.53826518,1.80E-05,trident maple
0.909613745,0.027185061,1.629595578,0.846553138,4.241303837,3.292234073,206,223,209,85.31119504,56.50663678,80.57915363,-90.88812077,-60.98118205,-86.37639244,0.006438089,80.70804899,12.71449491,0.50274999,1.71E-05,trident maple
1.1034484,0.039546328,1.645033064,0.545605993,3.939641534,3.399785406,192,219,198,92.05433178,53.72150407,84.04760556,-85.96618465,-51.78759511,-79.65323871,0.00843721,46.36890036,12.21470015,0.600969093,1.57E-05,trident maple
0.813419342,0.024619577,1.302475929,0.777776351,6.151845063,3.594109847,211,242,218,82.28000972,25.13961018,69.2820323,-91.69146804,-29.84213369,-77.56441402,0.014526863,25.81720307,11.18282119,0.756449227,1.23E-05,trident maple
0.828413151,0.026771731,1.750834484,0.825995253,4.219921883,3.347512072,207,231,213,85.34049449,42.75511665,74.91995729,-92.06780603,-46.57332248,-81.09935479,0.018156009,30.21226707,10.83102569,0.764157925,1.46E-05,trident maple
0.883827104,0.021329708,1.660786095,0.876894087,4.683134303,3.649022888,196,236,213,99.83486365,32,71.56116265,-104.1670761,-33.84182584,-75.26466493,0.036716801,11.65490181,9.664382595,1.048574693,1.29E-05,trident maple
0.811452043,0.03833371,1.863712259,0.643332757,3.792987811,3.166622741,203,226,209,84.54584555,46.64761516,75.7627877,-85.82540746,-47.22078109,-77.53742209,0.025560452,20.85191274,10.19469014,0.825780239,1.45E-05,trident maple
0.953428817,0.03762157,1.614906356,0.616445257,4.164307612,3.282319333,208,229,212,79.87490219,44.810713,74.02026749,-83.59570462,-47.75394922,-78.11505047,0.021730528,19.85590058,10.53368609,0.835011887,1.44E-05,trident maple
0.904498469,0.026110737,1.608293183,0.866265494,4.347061566,3.320383295,205,239,217,90.98351499,29.18903904,69.88562084,-99.78657817,-32.81376579,-77.38715453,0.020550485,17.01784066,10.52246037,0.879096959,1.28E-05,trident maple
0.897266927,0.033327237,1.705461204,0.656138751,4.186005816,3.376252322,189,220,196,91.22499657,49.24428901,82.43785538,-81.05929713,-45.14864426,-74.6156934,0.015021483,26.14979513,11.23066014,0.817960054,1.47E-05,trident maple
0.897530683,0.03463977,1.64152531,0.683658583,4.178502126,3.244357533,199,221,203,89.95554458,54.39669108,83.57032966,-90.57244182,-54.74226519,-84.29750892,0.025217183,14.57757342,10.38173063,0.990600982,1.64E-05,trident maple
0.792037625,0.024740544,1.797378973,0.794267825,4.459635147,3.542726904,200,229,206,91.24143795,43.58898944,80.08120878,-93.76309743,-45.51796577,-81.74748813,0.026351238,15.90109634,10.22589032,0.972108719,1.47E-05,trident maple
1.578197917,0.0493237,1.122399048,0.458874761,4.714081319,3.238840582,187,212,193,92.31467922,58.56620186,84.53993139,-81.80177183,-52.4646474,-76.20053228,0.005252954,44.73835054,12.83559171,0.560369532,1.56E-05,beals barberry
1.297160261,0.035742011,1.191539647,0.503889408,5.490824716,3.694438302,184,214,192,91.23595782,53.14132102,81.41867108,-74.90833245,-45.7923851,-69.64253137,0.00571659,45.9848238,12.70258202,0.558003289,1.43E-05,beals barberry
1.367423071,0.044850121,1.448997644,0.453964214,4.136073522,3.461648419,184,212,189,98.30055951,60.19966777,91.09884741,-87.44716266,-55.36734816,-82.12374732,0.005147874,46.60413282,12.96359663,0.543018559,1.68E-05,beals barberry
1.683666937,0.049887288,1.231489687,0.47103527,4.082436762,3.154117101,178,211,185,98.32090317,56.05354583,89.69949833,-80.90177597,-47.04733424,-75.60581919,0.007815283,27.88722089,12.24819118,0.689845675,1.56E-05,beals barberry
1.611913418,0.040600004,1.170765232,0.496157729,4.74008804,3.424831104,179,214,188,90.87904049,50.65570057,81.5046011,-69.08377418,-42.49785456,-66.67519335,0.006648004,37.17827428,12.62119674,0.623339605,1.39E-05,beals barberry
1.615691522,0.027073024,1.0509062,0.420030774,7.020174153,4.557049665,173,220,186,94.12757301,43.13930922,82.31038817,-66.0797933,-38.59184235,-66.37391074,0.006001796,28.05887207,12.47291329,0.64993483,1.30E-05,beals barberry
1.803600313,0.043756973,1.229999688,0.461548267,4.259833724,3.370713581,181,208,187,96.46242792,60.14149982,88.63972022,-83.39201023,-50.9507406,-77.67749813,0.004322764,45.69033831,13.20042716,0.570786135,1.58E-05,beals barberry
1.639116339,0.048592621,1.298011583,0.441232068,4.109583847,3.313047463,177,211,185,95.26279442,53.83307533,85.53361912,-77.43310217,-44.65112947,-70.51390501,0.005372792,30.86609665,12.77642195,0.660304126,1.45E-05,beals barberry
1.481696866,0.041359724,1.219698783,0.472174673,4.819783892,3.509868023,164,199,171,102.3621024,62.57795139,94.50396817,-72.03052975,-43.93706567,-68.07229911,0.004533352,35.73619345,13.06309573,0.613828331,1.64E-05,beals barberry
1.336741893,0.04210202,1.138910081,0.484851489,5.315338783,3.463037557,164,208,177,109.2428487,56.75385449,94.17536833,-81.00833121,-43.74159839,-72.82028729,0.006197665,48.88603648,12.70887822,0.547543795,1.61E-05,beals barberry
1.407148504,0.011838677,1.316775217,0.465950343,8.619796062,6.635072678,181,222,194,93.66963222,43.15089802,79.4418026,-77.56518969,-38.75010059,-70.42281511,0.005606483,35.56717853,12.63707381,0.601593441,1.31E-05,beals barberry
1.479610947,0.040027147,1.203950871,0.443215237,5.126639821,3.683032596,155,206,170,113.1768528,56.92978131,97.49871794,-74.34089131,-41.76321787,-70.16627141,0.00495208,56.66827819,13.04532931,0.506199711,1.64E-05,beals barberry
1.429828165,0.043564959,1.430632615,0.462530706,4.11804432,3.466789112,169,200,178,108.5403151,69.23149572,98.74208829,-87.00920324,-56.35572872,-83.05261096,0.003383754,69.22706805,13.67565183,0.465031235,1.91E-05,beals barberry
1.201756168,0.037478136,1.210696251,0.477108637,5.634546801,3.723413992,170,207,181,100.6280279,56.56854249,88.22698,-74.87903463,-42.56989652,-68.96140108,0.005677243,42.23255429,12.72451014,0.57182813,1.52E-05,beals barberry
1.384821879,0.044008836,1.311574189,0.480476191,4.455580603,3.393400622,161,203,174,112.2140811,63.28506933,99.11104883,-82.88521415,-50.5465375,-80.25243181,0.002758427,97.28754102,14.09382199,0.413476379,1.77E-05,beals barberry
1.333215337,0.039616138,1.354487712,0.508559462,4.504720444,3.486489747,182,214,190,96.72641831,54.98181518,86.02325267,-82.10684071,-48.53212878,-74.60347767,0.005410186,57.39859812,12.90436846,0.507005414,1.53E-05,beals barberry
1.310611425,0.045126887,1.326162496,0.455638581,4.593443219,3.455271096,181,219,192,99.65942003,49.27473998,85.41662602,-86.4656997,-44.71290477,-76.78452153,0.007166042,28.7079678,12.23679964,0.665985184,1.46E-05,beals barberry
1.413297689,0.037485182,1.353108162,0.497153626,4.553816679,3.608534061,171,200,175,88.77499648,58.08614293,83.86298349,-56.51074012,-37.77054712,-51.49737631,0.005333646,41.97725618,12.8590371,0.597231967,1.47E-05,beals barberry
1.464024276,0.041586971,1.181799738,0.485245323,4.922918528,3.456764823,168,200,173,90.12213934,57.54128952,84.78797084,-49.78453954,-34.4762842,-45.80128522,0.007886434,31.31732752,12.1532856,0.676314273,1.49E-05,beals barberry
