MeanRed,MeanGreen,MeanBlue,StdDevRed,StdDevGreen,StdDevBlue,SkewRed,SkewGreen,SkewBlue,KurRed,KurGreen,KurBlue,Class
227,237,230,67.9337913,43.72642222,61.99193496,-87.24636208,-56.44176525,-80.11608148,104.5343492,110.436652,106.2884047,yew plum pine
230,241,232,64.11708041,36.91882988,58.36951259,-84.17621737,-49.69521253,-76.89455404,101.3650717,107.7537772,102.5143967,yew plum pine
231,240,232,65.29931087,41.19465985,61.74139616,-87.31304846,-56.27027088,-82.65185377,105.3638293,110.5362922,105.9337247,yew plum pine
228,241,231,65.80273551,34.278273,59.05082557,-84.10785465,-45.04259342,-76.17560961,100.6721736,108.3994993,102.4322449,yew plum pine
229,237,230,67.28298448,47.21228654,65.16133823,-88.56688954,-62.82119452,-85.99918874,106.6291737,111.2618231,107.2031651,yew plum pine
229,239,232,64.79969136,38.89730068,58.66856058,-84.15094741,-50.74808489,-76.72460229,101.1310285,106.9765057,102.868936,yew plum pine
231,242,233,63.66317617,34.75629439,56.95612346,-84.4315471,-47.05998076,-75.39495354,101.7975901,108.1539658,102.9423171,yew plum pine
227,236,228,69.59885057,47.48684028,66.52818951,-89.62788746,-62.07015991,-85.76345671,107.2653801,112.584889,107.8498527,yew plum pine
227,237,228,69.02897942,46.16275555,66.66333325,-88.89327779,-60.65096737,-85.99148104,106.509459,112.407829,107.0919356,yew plum pine
228,238,230,70.04998216,43.9089968,65.67343451,-92.03393518,-58.57892287,-86.63012924,110.6997691,116.515895,111.8526432,yew plum pine
227,237,229,71.73562574,46.66904756,68.18357573,-93.9343891,-62.29034819,-89.8432663,112.9079006,118.7367622,114.0631771,yew plum pine
233,242,234,60.27437266,34.6121366,55.36244214,-80.95892853,-47.33456762,-74.22018665,97.92054981,103.0599882,98.48659071,yew plum pine
234,244,236,59.59026766,30.11644069,53.79591063,-81.52481461,-41.61573154,-73.63627209,99.21563217,104.8185903,100.3281846,yew plum pine
232,241,234,61.44102864,36.57868232,56.15158057,-82.14780995,-49.66874356,-75.32880821,99.34510192,104.4891795,100.4794109,yew plum pine
230,240,232,65.81793069,39.58535083,60.39867548,-87.3837804,-53.41176827,-80.43770498,105.4841839,111.2365477,106.6246987,yew plum pine
230,241,233,65.41406577,35.08560959,57.75811631,-86.22144122,-46.61032884,-76.44938056,103.799317,110.1872088,105.5268135,yew plum pine
230,240,232,65.55913361,38.63935817,59.26212956,-86.66999658,-52.34363148,-78.76407744,104.4800605,110.258368,105.6253653,yew plum pine
233,242,235,61.57921727,37.88139385,57.32364259,-84.00122825,-52.73991482,-78.59532418,102.1430057,107.194982,103.2583539,yew plum pine
231,241,233,63.14269554,37.58989226,57.87054518,-83.40964565,-50.79838381,-76.75165958,100.4266053,106.2266141,101.5761988,yew plum pine
227,239,229,68.14690015,39.69886648,63.19810124,-86.87841385,-51.52400929,-80.78998585,103.7713708,110.9380832,104.9497238,yew plum pine
231,240,232,64.45153218,38.47076812,59.85816569,-85.76146265,-51.41466371,-79.37100503,103.4318071,108.6168217,104.0027464,yew plum pine
231,240,232,64.10148204,38.41874542,59.58187644,-85.23294809,-51.33421411,-78.96024277,102.8183025,108.0007698,103.3888612,yew plum pine
228,238,229,69.3181073,44.12482295,65.60487787,-90.45453186,-58.46758376,-85.47234152,108.536986,114.3988085,109.1168004,yew plum pine
222,234,224,72.42237223,47.27578661,67.83067153,-87.90955756,-58.53877674,-82.48223676,104.0846103,111.493886,105.2961829,yew plum pine
226,238,227,68.20557162,40.58324778,63.96874237,-85.41883249,-51.76484051,-79.83455391,101.568427,108.8491922,102.1646374,yew plum pine
228,241,231,66.27971032,34.525353,58.77924804,-84.80842669,-45.05606182,-75.36474182,101.3263532,109.0879708,103.0955364,yew plum pine
227,240,230,65.84071689,36.76955262,59.35486501,-83.11775032,-47.52261158,-75.26384112,99.24392745,107.042239,101.0180081,yew plum pine
227,240,230,66.70082458,35.17101079,59.03388857,-84.39482497,-45.22390466,-74.81995331,100.7102574,108.5154771,102.4869172,yew plum pine
238,242,238,51.84592559,38.52272057,49.94997497,-73.05668956,-54.29932089,-70.12569254,89.63892132,91.81361895,89.63892132,yew plum pine
172,210,181,96.15612305,52.53570215,85.70880935,-65.0516355,-36.92949808,-58.63356144,99.05531722,121.8167652,102.5700754,japanese flowering cherry
160,204,172,93.93614853,51.0881591,82.13403679,16.27015251,-20.50624438,-22.8068257,94.84737453,116.8170563,96.95438716,japanese flowering cherry
149,221,173,114.5425685,38.4317577,89.74965181,-62.99529653,-27.41250428,-54.48140656,116.1231173,161.9250449,125.9266505,japanese flowering cherry
176,213,184,97.81104232,52.81098371,87.68124087,-74.46379034,-41.97069006,-67.01017147,102.8558863,126.1627455,106.5341005,japanese flowering cherry
167,211,179,96.40539404,49.13247399,84.13679338,-56.60775115,-33.16901352,-53.69524259,98.53448378,124.1563643,102.647441,japanese flowering cherry
163,224,185,105.2805775,36.61966685,80.73413157,-69.26649027,-27.87186348,-55.59335531,108.1144697,147.8916837,118.6618124,japanese flowering cherry
155,225,182,113.3357843,34.20526275,83.7078252,-72.626604,-24.18605394,-56.93200058,115.9300641,161.9863017,129.2015812,japanese flowering cherry
159,215,178,105.6503668,43.92038251,85.51023331,-62.20294234,-26.80564595,-53.25508926,107.3882543,141.9769548,115.1106386,japanese flowering cherry
171,215,185,101.2472222,48.51803788,84.11301921,-73.9448091,-36.49196045,-61.73342013,105.420634,133.4768823,112.1582461,japanese flowering cherry
168,218,184,103.1067408,43.50861984,83.45657553,-73.11060983,-31.16938153,-58.72011457,106.7801609,139.0521652,114.4219765,japanese flowering cherry
162,215,178,106.723943,45.90206967,88.35722947,-70.71058541,-31.36678435,-59.30513185,109.5072809,143.0216506,116.465391,japanese flowering cherry
176,218,188,105.6314347,49.47726751,88.69047299,-89.33129899,-42.22647874,-74.45525292,114.6283454,142.6086,121.3051703,japanese flowering cherry
163,216,180,103.8075142,44.35087372,84.35638684,-65.65166958,-29.75692469,-53.58483643,105.9877283,139.1920829,113.1975063,japanese flowering cherry
158,217,174,99.93998199,40.92676386,83.55836284,-43.41583232,-26.96016072,-40.10721238,101.1137808,136.219757,105.7731508,japanese flowering cherry
166,209,179,96.75742866,50.71488933,83.17451533,-55.88731592,-32.57740917,-51.00474133,98.91893214,123.537513,103.4069777,japanese flowering cherry
170,221,186,105.0951949,42.53234064,85.51608036,-80.03717023,-34.03226464,-66.24609684,110.57484,144.248738,118.8212113,japanese flowering cherry
161,224,181,107.0747403,36.57868232,84.27929758,-69.97237005,-27.66871487,-55.76935321,109.8975193,151.054784,119.0599441,japanese flowering cherry
156,213,174,100.3244736,42.97673789,81.65782265,-36.13452753,-20.24368548,-29.06209446,101.1887711,133.9948222,106.3472801,japanese flowering cherry
163,219,181,103.1455283,40.90232267,82.8975271,-64.65266404,-27.96892812,-52.91442224,105.4105132,140.8744323,113.1134845,japanese flowering cherry
179,222,191,105.3375527,46.5188134,89.06739022,-92.81382572,-42.37272186,-79.2523045,116.7243649,145.6055085,123.6298374,japanese flowering cherry
161,220,180,106.400188,39.83716857,84.80566019,-68.32849989,-27.39741393,-55.20890251,109.0269562,146.83027,117.4338483,japanese flowering cherry
173,222,187,103.024269,42.46174749,85.71464286,-80.32022689,-35.2930497,-67.76896797,109.1192524,141.5657484,116.3575601,japanese flowering cherry
156,210,174,93.66963222,42.62628297,77.07139547,40.59607329,14.58099736,27.10884276,95.16499494,123.0698826,98.55820191,japanese flowering cherry
164,201,176,92.25508116,55.58776844,80.64118055,-31.45866755,-26.10509729,-34.35244691,93.11426112,110.9249291,95.74521005,japanese flowering cherry
206,225,210,90.04998612,55,82.67405881,-98.93169454,-61.09811318,-90.95598241,116.687197,128.9691746,119.1673073,japanese flowering cherry
171,214,184,116.7775663,58.02585631,99.483667,-102.7961217,-53.28351685,-89.03899314,128.9582107,157.6662694,136.4745443,japanese flowering cherry
167,204,175,111.718396,65.69627082,102.4011719,-88.45997104,-54.36312199,-82.56573885,118.760859,141.9179999,122.5931567,japanese flowering cherry
189,220,195,109.904504,57.92236183,101.0049504,-112.7243916,-60.09688052,-104.5694539,133.6917931,154.3491491,137.4039389,japanese flowering cherry
161,208,174,119.8749348,60.68772528,104.3695358,-95.14533618,-50.54666797,-85.08347048,127.2627743,157.7509186,133.9239664,japanese flowering cherry
188,225,196,106.6395799,48.52834223,94.0797534,-105.8603834,-49.45038051,-94.13448383,126.5929001,151.5538872,131.5148397,japanese flowering cherry
178,221,189,91.91300234,40.9756025,79.18964579,-66.37701278,-30.31519532,-57.80074312,95.75107449,123.3217459,100.7587038,glossy privet
163,217,175,92.89241088,39.0256326,81.23422924,-31.10750053,-17.46141157,-31.11025602,93.63487723,124.764899,96.23916592,glossy privet
172,230,182,85.91274643,25.8069758,74.4848978,-42.2371318,-14.55901434,-31.97426316,88.0992769,124.2096621,90.70617724,glossy privet
162,219,174,92.07062507,35.93048845,80.1623353,-12.90462747,-13.08231789,-14.8048803,92.77732086,125.766292,95.02536234,glossy privet
174,207,179,90.53728514,53.52569476,84.71717653,-56.59890786,-33.11073908,-52.69409634,92.68744186,111.1051105,94.17583556,glossy privet
163,203,170,96.65919511,54.68089246,88.89881889,-49.46278194,-27.62903547,-44.14295789,98.29287552,119.6380401,99.87015256,glossy privet
173,213,179,92.45539465,47.54997371,85.76712657,-59.51083766,-31.10164347,-55.35723391,95.00456681,118.8811158,96.95688326,glossy privet
180,214,186,91.19210492,49.74937186,83.27664739,-68.94955355,-37.15952549,-61.95322521,96.37198574,117.3799449,98.96485191,glossy privet
180,210,184,91.66787878,54.47017533,86.33655078,-69.22916175,-40.31091044,-64.66701503,96.47072023,114.6165239,98.13030543,glossy privet
171,209,176,93.74966667,51.27377497,87.22958214,-58.48649456,-31.57678421,-52.08713203,95.70685717,117.7901031,97.18924618,glossy privet
174,225,182,81.64557551,30.82207001,73.10266753,-30.73940411,-16.49127178,-25.48698554,83.30702865,113.2726469,84.77786512,glossy privet
177,223,185,84.68175719,34.95711659,76.30203143,-49.81128866,-22.00550826,-46.25223753,87.24274378,115.1781943,89.66676457,glossy privet
183,230,191,88.42510956,30.90307428,77.55643107,-68.02803054,-24.74351087,-58.4992573,94.24209066,125.2988026,97.92713953,glossy privet
178,215,183,92.85472524,48.92851929,87.09764635,-68.32628654,-37.4043786,-64.80692211,97.2340239,120.2619853,99.25678162,glossy privet
176,228,186,86.84468896,30.33150178,75.6306816,-51.87395508,-20.37781774,-44.81786463,88.89335201,121.8976256,92.29362317,glossy privet
177,227,186,82.58329129,29.58039892,72.73238618,-43.44022264,-16.88971282,-38.23697707,84.23191792,115.0420082,86.74105314,glossy privet
175,228,181,82.20705566,28.58321186,75.09327533,-35.45368555,-17.33144292,-27.34223717,83.34306561,115.7197091,84.41499834,glossy privet
178,241,188,83.36666,16.18641406,72.2564876,-49.07997491,-13.49931409,-42.13223628,85.93906642,127.6398036,89.25158137,glossy privet
171,236,182,81.90848552,19.36491673,70.86607087,20.50228014,-11.81188117,19.34280814,83.43157054,123.6145908,85.30605764,glossy privet
184,235,195,84.95292814,24.14539294,71.41428429,-61.82041337,-19.60647433,-51.51082187,88.75437214,123.0911612,93.88751189,glossy privet
163,237,174,87.3842091,17.97220076,76.76587784,37.74763519,-11.22405544,32.78991113,88.66447105,134.3335034,89.78652563,glossy privet
174,250,186,86.59676668,7.211102551,73.4234295,-47.04673185,-8.644585472,-39.22833402,88.33897844,140.0696696,92.24132651,glossy privet
180,225,186,86.97700846,35.39774004,79.12648103,-59.68117926,-26.07865726,-52.90715917,90.12717532,118.9458792,92.34457137,glossy privet
190,242,199,80.81460264,17.4642492,69.5485442,-63.43380789,-17.14183526,-54.98986039,86.63763656,122.155371,91.04500715,glossy privet
176,246,188,78.42831121,10.58300524,65.58200973,-21.13965872,-9.732930906,16.90605621,79.84451261,125.4412784,82.54634474,glossy privet
172,228,181,85.0529247,28.08914381,75.24626237,-36.71512418,-16.08290303,-29.53581784,86.35804022,120.7528369,88.34713721,glossy privet
173,213,180,88.49293757,45.50824101,81.0246876,-49.39128609,-26.22438923,-45.67301195,89.91516923,112.869453,91.80733508,glossy privet
170,233,182,81.83520025,22.04540769,70.24243732,30.4437735,-11.34706141,25.91093787,82.97512554,121.0877022,84.85715753,glossy privet
174,219,183,89.35882721,39.94996871,79.58014828,-54.30599032,-25.49006405,-48.78189891,91.51470447,118.9164185,94.51256785,glossy privet
173,225,182,85.17628778,31.17691454,75.86830695,-40.4009672,-16.22722648,-36.06572356,86.867423,118.2083531,89.03672073,glossy privet
209,235,218,85.01764523,37.05401463,69.97856815,-93.66650344,-41.64727275,-78.30893259,110.3102248,127.3785083,116.0169979,chinese toon
195,233,207,105.8678421,39.1535439,84.61087401,-112.8524715,-43.20757755,-90.81130646,132.9033757,158.4070696,140.5907768,chinese toon
199,222,205,92.56349172,54.63515352,82.08532146,-94.6577156,-56.25152588,-83.85623557,112.3968641,127.5974527,116.1178871,chinese toon
199,228,210,94.11694853,45.475268,75.88807548,-97.6400442,-47.86347199,-79.34559909,115.7391543,135.0616605,122.7241859,chinese toon
194,224,203,93.94147114,47.86439178,80.64118055,-91.03830453,-47.11350265,-78.86410435,109.7533603,129.8191191,115.271416,chinese toon
205,230,213,87.74964387,42.87190222,73.69531871,-93.34710539,-45.57227976,-78.71864881,110.0335892,126.6380841,115.1112713,chinese toon
189,225,203,98.88882647,45.5521679,79.0506167,-93.70182414,-44.47909636,-76.22802018,113.8619007,138.1370632,122.5670055,chinese toon
182,218,194,101.0890696,51.29327441,84.25556361,-88.86677876,-45.75993394,-74.25466193,111.6114032,135.5214856,118.5794579,chinese toon
193,231,207,92.9247007,36.85105155,73.32121112,-87.95495284,-36.54295312,-70.95275572,106.934455,132.7858434,115.6754946,chinese toon
208,230,215,89.22443611,46.44351408,76.51143705,-99.69661383,-51.86776064,-86.02369998,117.2033298,131.5240556,121.6196033,chinese toon
208,234,218,91.73875953,42.26109322,72.09715667,-104.5686613,-49.43674538,-82.58226261,123.1178185,139.9150852,129.4213782,chinese toon
201,230,210,95.25754563,43.38202393,78.319857,-101.6453788,-46.70923553,-83.45365375,119.8133536,139.0993816,125.5284602,chinese toon
199,234,212,96.61780374,36.11094017,74.22263806,-101.5986729,-39.20774524,-78.7901282,119.9807781,143.5085768,128.3347538,chinese toon
207,239,218,90.53728514,31,70.49822693,-100.9753559,-36.1097474,-79.55287018,118.9124043,139.8964527,125.8946703,chinese toon
198,232,208,97.50897395,40.48456496,80.32434251,-102.1842434,-43.89731564,-84.60788247,121.0001634,143.7173162,127.3168154,chinese toon
193,228,205,99.07572861,43.06971093,80.30566605,-98.7410503,-43.75466073,-80.82337167,118.0054385,141.6174724,125.5695833,chinese toon
196,229,207,97.713868,43.47413024,80.76509147,-100.171705,-45.28136466,-83.91923454,119.0942815,141.1825348,126.0365099,chinese toon
209,233,217,89.27485648,44.11349,74.96665926,-101.2775102,-51.51446478,-86.07083582,119.2470843,134.7565273,124.272948,chinese toon
199,229,208,93.37558567,44.09081537,78.51751397,-96.07831428,-46.71717887,-81.38751466,114.0824656,134.1250098,119.7381232,chinese toon
203,235,215,97.01546269,37.12142239,75.34586916,-107.2542358,-42.01548937,-84.2406647,126.1413454,147.2353517,133.8058694,chinese toon
201,234,213,93.87225362,37.21558813,74.01351228,-99.38175224,-41.05307424,-79.50396193,117.4590753,139.4858012,125.1214013,chinese toon
202,234,212,92.21713507,37.8153408,75.03332593,-97.67202591,-41.91953604,-80.31614484,115.398154,136.7608142,121.7490949,chinese toon
195,238,211,107.1867529,30.78960864,78.45380807,-115.2375932,-34.11838776,-85.00576662,135.6072619,164.4963655,145.955437,chinese toon
188,232,204,108.6554186,38.11823711,84.36231386,-109.8404298,-39.96142114,-86.99154364,130.9531181,160.7612847,141.1624732,chinese toon
185,234,200,112.7563745,34.3074336,89.63258336,-112.9643033,-35.79357166,-91.41308797,134.5227543,168.122619,144.1006583,chinese toon
187,232,204,111.5168149,37.49666652,85.29947245,-113.2836999,-38.75032258,-88.49586626,134.6586359,165.2320036,145.5902992,chinese toon
186,232,206,111.6109314,36.82390528,78.96834809,-112.2661612,-37.38459335,-79.85118167,133.6666513,165.0482742,146.6458233,chinese toon
193,233,208,107.8517501,37.84177586,82.28000972,-114.1965932,-40.53854989,-87.99539404,134.808503,161.6351143,144.4487338,chinese toon
183,227,196,113.6661779,45.46427169,94.44575162,-112.1636903,-46.47260112,-94.80636459,134.2408197,164.1862112,142.4048051,chinese toon
190,234,206,110.0499886,35.77708764,84.27929758,-114.3047147,-38.23059234,-89.20740251,135.2324849,165.0163157,145.5408878,chinese toon
204,235,217,92.9408414,37.6696164,70.22819946,-101.5705383,-43.14678518,-78.13520272,119.7179646,140.1670657,128.0300186,peach
194,229,207,95.62949336,40.85339643,75.49834435,-94.32125633,-41.42236417,-75.49895471,113.4800934,136.9663503,121.617398,peach
190,232,207,96.29122494,35.73513677,71.39327699,-90.83232013,-36.44283288,-68.98893612,111.2060833,139.6021806,121.7940321,peach
193,235,210,95.51963149,31.81194744,69.33974329,-92.76550938,-33.39710016,-68.84049131,111.9103349,140.586417,122.7507869,peach
195,235,211,93.93082561,33.27160952,69.02897942,-92.61081436,-36.86142467,-69.92134021,111.4538978,138.5555596,121.615297,peach
195,237,212,97.94386147,30.38091506,70.7036067,-99.38775926,-33.61798451,-73.38311129,118.484436,146.9598212,129.4195662,peach
185,232,201,101.2570985,35.95830919,79.9124521,-93.26060945,-37.79203102,-76.27703601,115.1470366,147.1349217,124.9190856,peach
189,227,201,97.04122835,42.32020794,78.91767863,-90.54215957,-42.24740598,-74.05826918,110.8639354,136.5299393,118.1470971,peach
190,239,209,97.42176348,27.85677655,70.61161378,-92.68801301,-32.99326462,-70.50787096,112.9128268,146.5167154,124.9480745,peach
200,234,211,91.77690341,36.08323711,73.68853371,-94.69174323,-39.79351931,-76.78802665,112.6039306,135.3788446,119.5486743,peach
200,230,210,90.46546302,41.72529209,74.90660852,-92.33600355,-44.39147903,-77.72442751,109.9715286,130.0067426,116.2558434,peach
196,234,210,90.85703055,34.53983208,71.40728254,-88.87239214,-37.4010428,-72.75630252,107.7710854,133.2239773,116.4587837,peach
190,237,209,100.4738772,29.73213749,72.12489168,-97.989899,-32.49869817,-72.61617521,118.3199414,150.3652607,130.4370686,peach
187,231,202,98.98989847,36.34556369,78.21764507,-91.62123736,-36.56515541,-74.25853084,112.7806215,142.6769769,121.9538043,peach
195,230,207,94.73647661,40.13726448,75.72318007,-93.76772287,-41.74333263,-75.90963405,112.508719,136.0915487,120.0311221,peach
191,231,205,99.87992791,37.85498646,78.52388172,-97.86633172,-39.70004801,-78.46451938,117.6248262,144.8051571,126.4520118,peach
185,229,201,97.46281342,37.2961124,75.92759709,-86.42796413,-36.94244766,-69.69692094,108.526073,138.339526,118.122721,peach
175,226,193,99.33277405,37.38983819,77.29165544,-76.59544951,-32.91683989,-61.76462962,105.3564569,139.1750996,114.9887543,peach
181,228,204,98.34124262,36.87817783,68.27151675,-83.13733493,-34.80902791,-60.41070085,107.2817372,139.0218731,121.2738744,peach
197,244,208,106.0377291,21.09502311,86.64871609,-115.5431396,-25.49519325,-95.59500975,135.8252109,167.3366749,142.8486154,peach
181,231,188,114.6516463,37.17526059,103.7111373,-111.1560719,-37.54205652,-100.9983988,133.5721407,167.9856876,137.8062948,peach
189,238,199,110.5486318,29.29163703,94.22313941,-113.7960599,-32.42309231,-97.80176504,134.7891741,168.2040305,141.0990036,peach
178,231,186,115.7972366,37.64306045,104.5657688,-109.6046413,-38.208229,-100.0689524,132.9883124,169.4949281,137.7522829,peach
179,228,188,113.5209232,40.77989701,100.3145054,-107.0735803,-40.16680345,-95.30325989,130.2705154,163.7879905,135.6360981,peach
183,234,191,113.9210253,35.32704347,101.4544233,-112.3847841,-38.65329337,-101.0383803,134.3791046,169.4648597,139.296059,peach
183,226,200,101.6070864,43.09292285,78.36453279,-92.76516076,-44.08917864,-74.16926193,115.9054936,144.4672125,126.0858189,peach
177,218,192,110.6254943,54.4885309,90.71934744,-100.0877563,-54.82123779,-85.75838075,124.325535,151.6998987,133.290502,peach
197,229,211,98.28021164,45.58508528,75.88807548,-103.1232383,-52.09008055,-82.7523951,122.7190837,143.7974753,131.5649243,peach
197,226,207,97.21625379,49.72926704,80.07496488,-101.3376927,-54.51126216,-84.43112626,120.8306066,139.8269026,127.0394687,peach
177,221,193,107.9907403,49.50757518,87.89766777,-95.95907544,-49.64779148,-81.9688063,120.9483625,150.1645925,130.3288523,peach
211,223,213,83.78544026,61.48983656,79.87490219,-94.46046889,-70.95897915,-90.55833972,111.7015999,119.2494736,112.9211932,ford woodlotus
207,221,210,90.23303165,65.18435395,86.03487665,-101.0097367,-75.09670488,-97.57199154,119.4730802,128.3115958,121.3078491,ford woodlotus
187,211,191,92.07605552,60.3158354,87.28688332,-80.25186248,-55.50877766,-77.89828952,102.4850395,117.3352463,104.5325707,ford woodlotus
202,217,204,88.44207144,64.77653896,85.53946458,-91.82492698,-69.80913994,-89.63307399,109.4960413,119.0408355,110.6916211,ford woodlotus
199,220,203,89.76636341,56.78908346,83.94045509,-91.42896135,-60.40604226,-87.63840952,110.3151949,123.6538944,112.6606383,ford woodlotus
197,215,201,94.44575162,67.48333128,88.72429205,-96.63596859,-73.20546358,-93.06993622,115.8011345,127.2549646,118.1887129,ford woodlotus
197,226,202,95.37295214,49.46716082,87.22384995,-98.18014899,-54.66395651,-91.02957619,117.4651352,136.4595495,120.4773567,ford woodlotus
206,221,209,87.05745229,62.8251542,82.27393269,-94.37323316,-71.08071229,-90.65862518,112.0839266,121.5840024,113.9026129,ford woodlotus
180,210,185,108.3835781,68.27151675,102.381639,-100.3820386,-69.20968212,-97.58035891,123.8972631,143.2605139,126.6921594,ford woodlotus
203,216,203,89.47066558,67.91170739,88.75809822,-94.3349676,-73.09638859,-93.39329339,111.7483047,120.0546301,111.7483047,ford woodlotus
202,219,206,86.71216754,61.29437168,82.38325072,-89.69659147,-67.33360019,-87.77369538,107.857757,118.5497547,110.2232135,ford woodlotus
211,227,214,81.96950653,53.24471805,76.38062582,-91.28558192,-61.5433849,-85.91726314,108.0703412,118.2418431,109.9031142,ford woodlotus
204,218,206,85.14105942,62.68971207,82.71033793,-89.71829613,-66.64406178,-87.6995175,107.9841613,116.6199528,109.1468681,ford woodlotus
211,228,215,83.15046602,52.75414676,77.49193506,-94.71790741,-62.63167971,-89.63830141,112.7842865,123.3691639,115.1910757,ford woodlotus
187,220,195,94.41927769,52.46903849,86.97700846,-88.78541072,-55.9711799,-87.30548355,112.0169773,132.5999538,116.3516722,ford woodlotus
188,219,194,96.66436779,55.03635162,89.36442245,-93.75403479,-59.99833329,-90.05153427,116.4921651,135.9016048,119.7960345,ford woodlotus
201,228,205,93.84028985,50.71488933,88.20997676,-102.070789,-60.20963706,-97.56047092,122.0418191,139.2222,124.4273693,ford woodlotus
202,223,206,83,50.8625599,76.15116545,-85.56349945,-54.07477068,-79.02087789,104.7240171,117.6081298,106.9759999,ford woodlotus
198,218,200,94.41927769,66.64082833,93.1611507,-102.4691321,-78.71993982,-102.612583,123.8642483,136.08792,125.0087608,ford woodlotus
192,220,199,93.0376268,53.94441584,85.10581649,-90.93220406,-56.1944769,-86.78960036,112.1993015,129.8122422,116.1614931,ford woodlotus
200,225,204,89.47625383,50.18964037,82.60145277,-94.95133241,-55.77621147,-88.55490438,115.1689702,130.7141638,117.4667035,ford woodlotus
203,222,205,82.64381405,56.00892786,80.65358021,-86.84709125,-63.57795209,-86.24143442,105.8707228,117.4561933,106.9913407,ford woodlotus
208,231,212,93.1557835,48.948953,85.15280383,-107.0879703,-57.49411408,-98.28874994,126.2001974,140.927703,128.6741453,ford woodlotus
204,225,208,93.32202312,56.05354583,87.16077099,-103.1127681,-63.55831954,-97.31646384,121.9615458,135.4457759,124.418806,ford woodlotus
182,218,191,110.3675677,57.61076288,99.06058752,-105.9963806,-58.17988149,-98.43741031,128.5414105,152.4901993,133.9359577,ford woodlotus
191,218,195,107.9259005,64.66065264,101.8037327,-112.2375644,-70.10128196,-106.9106308,132.9711785,150.7718121,135.4267127,ford woodlotus
173,210,180,112.8671786,62.4899992,104.5035885,-99.21932127,-56.61929528,-93.80876316,125.1449599,149.2496592,128.9357007,ford woodlotus
187,219,194,108.9082182,59.43904441,98.49365462,-109.4294424,-61.9600853,-100.0632933,130.6327267,151.9291944,134.9227796,ford woodlotus
186,218,193,106.4612606,57.65414122,95.26804291,-104.042697,-57.5496232,-93.31806156,125.2343975,146.5139466,129.4545476,ford woodlotus
165,204,172,115.082579,65.7951366,106.4189833,-92.96688226,-54.79960129,-86.91425912,123.31002,147.9888082,126.6878734,ford woodlotus
204,221,207,89.08422981,59.48949487,83.46855695,-94.48097375,-63.74278273,-88.61950935,111.4768393,122.5598389,113.3336984,trident maple
195,217,199,96.0104161,60.91797764,90.14987521,-96.12545086,-62.08685365,-90.96408034,115.0557807,129.400851,117.457457,trident maple
190,226,199,93.17188417,41.85689907,81.38181615,-85.07812886,-39.78278086,-75.90350172,105.4121558,129.4934629,110.6429844,trident maple
192,218,197,97.28823156,58.57473858,90.42123644,-94.58433351,-58.78732199,-88.91166592,114.0562533,131.1688881,117.0287574,trident maple
185,219,193,98.00510191,52,87.27542609,-87.32004375,-48.96109643,-78.85150763,109.2297159,131.6910836,113.7380265,trident maple
192,222,198,94.26027795,50.96076922,85.34635317,-89.42393379,-50.8469073,-81.65655481,108.9921704,128.8493308,112.5033405,trident maple
198,221,203,92.45539465,55.14526272,85.12343978,-93.3820947,-56.56954915,-86.82998461,111.4554951,126.5661077,114.5007221,trident maple
196,224,201,94.49338601,51.17616633,86.33075929,-94.50240282,-53.06992077,-86.60640452,113.0490788,131.652359,116.0777741,trident maple
194,224,201,95.7183368,50.05996404,85.59205571,-94.35563935,-51.02753863,-85.52145421,113.3894631,133.359672,117.6400522,trident maple
202,222,206,91.20307012,56.3116329,83.71977066,-96.18198264,-59.9356718,-88.44505937,113.7595701,126.8320462,116.231057,trident maple
192,219,198,96.0104161,55.16339366,87.58424516,-92.30436373,-53.99874254,-85.09907709,111.7339356,129.5380689,115.2992589,trident maple
199,222,204,89.01123525,53.48831648,82.0548597,-88.57262597,-54.57121124,-82.6032744,106.1923016,121.2983045,109.2106149,trident maple
190,221,197,94.91048414,50.23942675,85.95347579,-87.99100287,-48.32619263,-81.20513973,108.1282585,128.6506469,112.1898342,trident maple
193,222,199,93.22016949,51.07837116,85.0470458,-88.80523838,-50.87409672,-82.33592121,108.0248995,127.2143211,111.5540369,trident maple
187,217,193,97.2059669,54.75399529,88.83692926,-88.34139082,-51.09287191,-81.41588672,109.5135943,129.1622348,112.8921094,trident maple
191,221,196,95.1104621,51.93264869,87.69264507,-89.77139513,-50.95626136,-83.25537064,109.7087607,129.5011708,112.589662,trident maple
197,221,202,90,53.48831648,82.95179323,-87.97541496,-54.30033836,-82.28765717,106.0610686,121.8133188,109.0412964,trident maple
189,226,196,97.10303806,43.49712634,86.71216754,-91.02140945,-43.15108203,-81.89949018,111.6399362,136.4042562,115.7046942,trident maple
201,217,203,88.95504483,63.03173804,85.25843067,-91.20222307,-65.1660449,-87.43909776,108.659439,118.9461806,109.8590548,trident maple
206,223,209,85.31119504,56.50663678,80.57915363,-90.88812077,-60.98118205,-86.37639244,107.7713039,118.7185675,109.6020472,trident maple
192,219,198,92.05433178,53.72150407,84.04760556,-85.96618465,-51.78759511,-79.65323871,105.7903666,123.3380154,109.2256316,trident maple
211,242,218,82.28000972,25.13961018,69.2820323,-91.69146804,-29.84213369,-77.56441402,108.4103053,128.6123982,112.7667004,trident maple
